encuestadora,fecha,escenario,primera_vuelta,voto_sv,pct,encuesta_id
GAD3,2026-03-16,cepeda_vs_abelardo,Miguel Uribe Londoño,Abelardo de la Espriella,44.9,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Miguel Uribe Londoño,Iván Cepeda,35.6,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Miguel Uribe Londoño,Voto en blanco,19.6,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,NS/NR,Abelardo de la Espriella,23.0,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,NS/NR,Iván Cepeda,17.3,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,NS/NR,NS/NR,23.2,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,NS/NR,No votaría,12.6,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,NS/NR,Voto en blanco,23.8,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,No votaría,Abelardo de la Espriella,9.0,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,No votaría,Iván Cepeda,19.7,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,No votaría,NS/NR,1.4,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,No votaría,No votaría,47.0,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,No votaría,Voto en blanco,22.9,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Paloma Valencia,Abelardo de la Espriella,60.8,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Paloma Valencia,Iván Cepeda,18.0,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Paloma Valencia,NS/NR,0.9,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Paloma Valencia,No votaría,9.0,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Paloma Valencia,Voto en blanco,11.3,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Roy Barreras,Iván Cepeda,100.0,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Santiago Botero,Abelardo de la Espriella,37.0,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Santiago Botero,Iván Cepeda,25.9,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Santiago Botero,No votaría,20.2,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Santiago Botero,Voto en blanco,16.8,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Sergio Fajardo,Abelardo de la Espriella,37.3,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Sergio Fajardo,Iván Cepeda,33.5,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Sergio Fajardo,No votaría,5.9,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Sergio Fajardo,Voto en blanco,23.3,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Voto en blanco,Abelardo de la Espriella,13.6,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Voto en blanco,Iván Cepeda,21.8,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Voto en blanco,NS/NR,3.2,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Voto en blanco,No votaría,9.8,762692c5-2f67-4b91-8fdf-93b662e7f7e7
GAD3,2026-03-16,cepeda_vs_abelardo,Voto en blanco,Voto en blanco,51.7,762692c5-2f67-4b91-8fdf-93b662e7f7e7
Invamer,2026-02-25,cepeda_vs_abelardo,Abelardo de la Espriella,Abelardo de la Espriella,98.2,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Abelardo de la Espriella,Iván Cepeda,1.0,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Abelardo de la Espriella,Ninguno,0.8,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Claudia López,Abelardo de la Espriella,25.7,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Claudia López,Iván Cepeda,43.3,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Claudia López,Ninguno,27.2,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Claudia López,Voto en blanco,3.9,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Iván Cepeda,Abelardo de la Espriella,1.2,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Iván Cepeda,Iván Cepeda,98.1,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Iván Cepeda,Ninguno,0.6,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Iván Cepeda,Voto en blanco,0.1,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Ninguno,Abelardo de la Espriella,6.9,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Ninguno,Iván Cepeda,9.9,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Ninguno,Ninguno,82.2,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Ninguno,Voto en blanco,1.0,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,P245,P233,,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Paloma Valencia,Abelardo de la Espriella,55.4,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Paloma Valencia,Iván Cepeda,25.7,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Paloma Valencia,Ninguno,16.6,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Paloma Valencia,Voto en blanco,2.3,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Roy Barreras,Abelardo de la Espriella,29.9,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Roy Barreras,Iván Cepeda,49.4,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Roy Barreras,Ninguno,18.9,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Roy Barreras,Voto en blanco,1.8,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Sergio Fajardo,Abelardo de la Espriella,27.5,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Sergio Fajardo,Iván Cepeda,40.2,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Sergio Fajardo,Ninguno,24.7,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Sergio Fajardo,Voto en blanco,7.6,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Voto en blanco,Abelardo de la Espriella,4.1,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Voto en blanco,Iván Cepeda,12.2,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Voto en blanco,Ninguno,20.2,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-02-25,cepeda_vs_abelardo,Voto en blanco,Voto en blanco,63.5,1fb623ba-a1f0-42b3-8c08-9580d41eca23
Invamer,2026-04-25,cepeda_vs_abelardo,Abelardo de la Espriella,Abelardo de la Espriella,97.5,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Abelardo de la Espriella,Iván Cepeda,2.0,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Abelardo de la Espriella,Ninguno,0.3,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Abelardo de la Espriella,Voto en blanco,0.2,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Carlos Caicedo,Abelardo de la Espriella,25.4,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Carlos Caicedo,Iván Cepeda,61.7,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Carlos Caicedo,Ninguno,13.0,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Claudia López,Abelardo de la Espriella,34.1,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Claudia López,Iván Cepeda,48.1,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Claudia López,Ninguno,13.6,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Claudia López,Voto en blanco,4.1,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Gustavo Matamoros,Iván Cepeda,100.0,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Iván Cepeda,Abelardo de la Espriella,2.4,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Iván Cepeda,Iván Cepeda,96.8,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Iván Cepeda,Ninguno,0.6,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Iván Cepeda,Voto en blanco,0.1,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Luis Gilberto Murillo,Abelardo de la Espriella,15.9,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Luis Gilberto Murillo,Iván Cepeda,49.6,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Luis Gilberto Murillo,Ninguno,19.8,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Luis Gilberto Murillo,Voto en blanco,14.7,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Mauricio Lizcano,Abelardo de la Espriella,47.1,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Mauricio Lizcano,Iván Cepeda,44.5,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Mauricio Lizcano,Ninguno,8.4,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Miguel Uribe Londoño,Abelardo de la Espriella,34.1,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Miguel Uribe Londoño,Iván Cepeda,60.6,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Miguel Uribe Londoño,Ninguno,5.3,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Ninguno,Abelardo de la Espriella,15.2,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Ninguno,Iván Cepeda,23.1,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Ninguno,Ninguno,59.5,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Ninguno,Voto en blanco,2.3,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,P245,P233,,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Paloma Valencia,Abelardo de la Espriella,67.1,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Paloma Valencia,Iván Cepeda,16.1,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Paloma Valencia,Ninguno,14.5,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Paloma Valencia,Voto en blanco,2.3,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Roy Barreras,Abelardo de la Espriella,21.3,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Roy Barreras,Iván Cepeda,52.8,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Roy Barreras,Voto en blanco,26.0,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Santiago Botero,Abelardo de la Espriella,42.9,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Santiago Botero,Iván Cepeda,34.5,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Santiago Botero,Ninguno,22.6,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Sergio Fajardo,Abelardo de la Espriella,44.9,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Sergio Fajardo,Iván Cepeda,32.2,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Sergio Fajardo,Ninguno,16.0,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Sergio Fajardo,Voto en blanco,6.9,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Sondra Macollins,Abelardo de la Espriella,46.9,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Sondra Macollins,Iván Cepeda,53.1,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Voto en blanco,Abelardo de la Espriella,20.8,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Voto en blanco,Iván Cepeda,30.2,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Voto en blanco,Ninguno,23.6,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
Invamer,2026-04-25,cepeda_vs_abelardo,Voto en blanco,Voto en blanco,25.3,a0c3e256-a5b3-4157-bae4-eb5ff479fb7f
